﻿Daily Discharge (m3/s) (PARAM = 1),,,,
 ID,PARAM,Date,Value,SYM
08NK028,1,1988-07-21,0.258,
08NK028,1,1988-07-22,0.247,
08NK028,1,1988-07-23,0.244,
08NK028,1,1988-07-24,0.235,
08NK028,1,1988-07-25,0.225,
08NK028,1,1988-07-26,0.214,
08NK028,1,1988-07-27,0.197,
08NK028,1,1988-07-28,0.186,
08NK028,1,1988-07-29,0.177,
08NK028,1,1988-07-30,0.174,
08NK028,1,1988-07-31,0.168,
08NK028,1,1988-08-01,0.221,
08NK028,1,1988-08-02,0.254,
08NK028,1,1988-08-03,0.213,
08NK028,1,1988-08-04,0.183,
08NK028,1,1988-08-05,0.166,
08NK028,1,1988-08-06,0.156,
08NK028,1,1988-08-07,0.168,
08NK028,1,1988-08-08,0.151,
08NK028,1,1988-08-09,0.13,
08NK028,1,1988-08-10,0.121,
08NK028,1,1988-08-11,0.122,
08NK028,1,1988-08-12,0.129,
08NK028,1,1988-08-13,0.12,
08NK028,1,1988-08-14,0.107,
08NK028,1,1988-08-15,0.107,
08NK028,1,1988-08-16,0.116,
08NK028,1,1988-08-17,0.118,
08NK028,1,1988-08-18,0.107,
08NK028,1,1988-08-19,0.106,
08NK028,1,1988-08-20,0.121,
08NK028,1,1988-08-21,0.122,
08NK028,1,1988-08-22,0.109,
08NK028,1,1988-08-23,0.106,E
08NK028,1,1988-08-24,0.104,E
08NK028,1,1988-08-25,0.101,E
08NK028,1,1988-08-26,0.144,
08NK028,1,1988-08-27,0.122,
08NK028,1,1988-08-28,0.099,E
08NK028,1,1988-08-29,0.099,E
08NK028,1,1988-08-30,0.099,E
08NK028,1,1988-08-31,0.099,E
08NK028,1,1988-09-01,0.099,E
08NK028,1,1988-09-02,0.097,E
08NK028,1,1988-09-03,0.095,E
08NK028,1,1988-09-04,0.093,E
08NK028,1,1988-09-05,0.091,E
08NK028,1,1988-09-06,0.09,E
08NK028,1,1988-09-07,0.089,E
08NK028,1,1988-09-08,0.09,E
08NK028,1,1988-09-09,0.092,E
08NK028,1,1988-09-10,0.093,E
08NK028,1,1988-09-11,0.09,E
08NK028,1,1988-09-12,0.089,E
08NK028,1,1988-09-13,0.087,E
08NK028,1,1988-09-14,0.086,E
08NK028,1,1988-09-15,0.087,E
08NK028,1,1988-09-16,0.084,E
08NK028,1,1988-09-17,0.085,E
08NK028,1,1988-09-18,0.087,E
08NK028,1,1988-09-19,0.094,E
08NK028,1,1988-09-20,0.099,E
08NK028,1,1988-09-21,0.095,E
08NK028,1,1988-09-22,0.094,E
08NK028,1,1988-09-23,0.108,E
08NK028,1,1988-09-24,0.179,
08NK028,1,1988-09-25,0.324,
08NK028,1,1988-09-26,0.314,
08NK028,1,1988-09-27,0.236,
08NK028,1,1988-09-28,0.23,
08NK028,1,1988-09-29,0.186,
08NK028,1,1988-09-30,0.158,
08NK028,1,1988-10-01,0.143,
08NK028,1,1988-10-02,0.131,
08NK028,1,1988-10-03,0.124,
08NK028,1,1988-10-04,0.12,
08NK028,1,1988-10-05,0.118,
08NK028,1,1988-10-06,0.105,E
08NK028,1,1988-10-07,0.101,E
08NK028,1,1988-10-08,0.098,E
08NK028,1,1988-10-09,0.096,E
08NK028,1,1988-10-10,0.092,E
08NK028,1,1988-10-11,0.092,A
08NK028,1,1988-10-12,,
08NK028,1,1988-10-13,,
08NK028,1,1988-10-14,,
08NK028,1,1988-10-15,,
08NK028,1,1988-10-16,,
08NK028,1,1988-10-17,,
08NK028,1,1988-10-18,,
08NK028,1,1988-10-19,,
08NK028,1,1988-10-20,,
08NK028,1,1988-10-21,,
08NK028,1,1988-10-22,,
08NK028,1,1988-10-23,,
08NK028,1,1988-10-24,,
08NK028,1,1988-10-25,,
08NK028,1,1988-10-26,,
08NK028,1,1988-10-27,,
08NK028,1,1988-10-28,,
08NK028,1,1988-10-29,,
08NK028,1,1988-10-30,,
08NK028,1,1988-10-31,,
08NK028,1,1988-11-01,,
08NK028,1,1988-11-02,,
08NK028,1,1988-11-03,,
08NK028,1,1988-11-04,,
08NK028,1,1988-11-05,,
08NK028,1,1988-11-06,,
08NK028,1,1988-11-07,,
08NK028,1,1988-11-08,,
08NK028,1,1988-11-09,,
08NK028,1,1988-11-10,,
08NK028,1,1988-11-11,,
08NK028,1,1988-11-12,,
08NK028,1,1988-11-13,,
08NK028,1,1988-11-14,,
08NK028,1,1988-11-15,,
08NK028,1,1988-11-16,,
08NK028,1,1988-11-17,,
08NK028,1,1988-11-18,,
08NK028,1,1988-11-19,,
08NK028,1,1988-11-20,,
08NK028,1,1988-11-21,,
08NK028,1,1988-11-22,,
08NK028,1,1988-11-23,,
08NK028,1,1988-11-24,,
08NK028,1,1988-11-25,,
08NK028,1,1988-11-26,,
08NK028,1,1988-11-27,,
08NK028,1,1988-11-28,,
08NK028,1,1988-11-29,,
08NK028,1,1988-11-30,,
08NK028,1,1988-12-01,,
08NK028,1,1988-12-02,,
08NK028,1,1988-12-03,,
08NK028,1,1988-12-04,,
08NK028,1,1988-12-05,,
08NK028,1,1988-12-06,,
08NK028,1,1988-12-07,,
08NK028,1,1988-12-08,,
08NK028,1,1988-12-09,,
08NK028,1,1988-12-10,,
08NK028,1,1988-12-11,,
08NK028,1,1988-12-12,,
08NK028,1,1988-12-13,,
08NK028,1,1988-12-14,,
08NK028,1,1988-12-15,,
08NK028,1,1988-12-16,,
08NK028,1,1988-12-17,,
08NK028,1,1988-12-18,,
08NK028,1,1988-12-19,,
08NK028,1,1988-12-20,,
08NK028,1,1988-12-21,,
08NK028,1,1988-12-22,,
08NK028,1,1988-12-23,,
08NK028,1,1988-12-24,,
08NK028,1,1988-12-25,,
08NK028,1,1988-12-26,,
08NK028,1,1988-12-27,,
08NK028,1,1988-12-28,,
08NK028,1,1988-12-29,,
08NK028,1,1988-12-30,,
08NK028,1,1988-12-31,,
08NK028,1,1989-01-01,,
08NK028,1,1989-01-02,,
08NK028,1,1989-01-03,,
08NK028,1,1989-01-04,,
08NK028,1,1989-01-05,,
08NK028,1,1989-01-06,,
08NK028,1,1989-01-07,,
08NK028,1,1989-01-08,,
08NK028,1,1989-01-09,,
08NK028,1,1989-01-10,,
08NK028,1,1989-01-11,,
08NK028,1,1989-01-12,,
08NK028,1,1989-01-13,,
08NK028,1,1989-01-14,,
08NK028,1,1989-01-15,,
08NK028,1,1989-01-16,,
08NK028,1,1989-01-17,,
08NK028,1,1989-01-18,,
08NK028,1,1989-01-19,,
08NK028,1,1989-01-20,,
08NK028,1,1989-01-21,,
08NK028,1,1989-01-22,,
08NK028,1,1989-01-23,,
08NK028,1,1989-01-24,,
08NK028,1,1989-01-25,,
08NK028,1,1989-01-26,,
08NK028,1,1989-01-27,,
08NK028,1,1989-01-28,,
08NK028,1,1989-01-29,,
08NK028,1,1989-01-30,,
08NK028,1,1989-01-31,,
08NK028,1,1989-02-01,,
08NK028,1,1989-02-02,,
08NK028,1,1989-02-03,,
08NK028,1,1989-02-04,,
08NK028,1,1989-02-05,,
08NK028,1,1989-02-06,,
08NK028,1,1989-02-07,,
08NK028,1,1989-02-08,,
08NK028,1,1989-02-09,,
08NK028,1,1989-02-10,,
08NK028,1,1989-02-11,,
08NK028,1,1989-02-12,,
08NK028,1,1989-02-13,,
08NK028,1,1989-02-14,,
08NK028,1,1989-02-15,,
08NK028,1,1989-02-16,,
08NK028,1,1989-02-17,,
08NK028,1,1989-02-18,,
08NK028,1,1989-02-19,,
08NK028,1,1989-02-20,,
08NK028,1,1989-02-21,,
08NK028,1,1989-02-22,,
08NK028,1,1989-02-23,,
08NK028,1,1989-02-24,,
08NK028,1,1989-02-25,,
08NK028,1,1989-02-26,,
08NK028,1,1989-02-27,,
08NK028,1,1989-02-28,,
08NK028,1,1989-03-01,,
08NK028,1,1989-03-02,,
08NK028,1,1989-03-03,,
08NK028,1,1989-03-04,,
08NK028,1,1989-03-05,,
08NK028,1,1989-03-06,,
08NK028,1,1989-03-07,,
08NK028,1,1989-03-08,,
08NK028,1,1989-03-09,,
08NK028,1,1989-03-10,,
08NK028,1,1989-03-11,,
08NK028,1,1989-03-12,,
08NK028,1,1989-03-13,,
08NK028,1,1989-03-14,,
08NK028,1,1989-03-15,,
08NK028,1,1989-03-16,,
08NK028,1,1989-03-17,,
08NK028,1,1989-03-18,,
08NK028,1,1989-03-19,,
08NK028,1,1989-03-20,,
08NK028,1,1989-03-21,,
08NK028,1,1989-03-22,,
08NK028,1,1989-03-23,,
08NK028,1,1989-03-24,,
08NK028,1,1989-03-25,,
08NK028,1,1989-03-26,,
08NK028,1,1989-03-27,,
08NK028,1,1989-03-28,,
08NK028,1,1989-03-29,,
08NK028,1,1989-03-30,,
08NK028,1,1989-03-31,,
08NK028,1,1989-04-01,0.137,E
08NK028,1,1989-04-02,0.15,E
08NK028,1,1989-04-03,0.158,E
08NK028,1,1989-04-04,0.154,E
08NK028,1,1989-04-05,0.147,E
08NK028,1,1989-04-06,0.172,E
08NK028,1,1989-04-07,0.222,E
08NK028,1,1989-04-08,0.26,E
08NK028,1,1989-04-09,0.248,E
08NK028,1,1989-04-10,0.245,A
08NK028,1,1989-04-11,0.241,
08NK028,1,1989-04-12,0.241,
08NK028,1,1989-04-13,0.286,
08NK028,1,1989-04-14,0.41,
08NK028,1,1989-04-15,0.698,
08NK028,1,1989-04-16,0.693,
08NK028,1,1989-04-17,0.604,
08NK028,1,1989-04-18,0.64,
08NK028,1,1989-04-19,0.752,
08NK028,1,1989-04-20,1.3,
08NK028,1,1989-04-21,1.77,
08NK028,1,1989-04-22,1.67,
08NK028,1,1989-04-23,1.35,
08NK028,1,1989-04-24,1.15,
08NK028,1,1989-04-25,1,
08NK028,1,1989-04-26,0.922,
08NK028,1,1989-04-27,0.841,
08NK028,1,1989-04-28,0.804,
08NK028,1,1989-04-29,0.926,
08NK028,1,1989-04-30,1.27,
08NK028,1,1989-05-01,1.72,
08NK028,1,1989-05-02,2.44,
08NK028,1,1989-05-03,2.27,
08NK028,1,1989-05-04,2.39,
08NK028,1,1989-05-05,2.95,
08NK028,1,1989-05-06,4.16,
08NK028,1,1989-05-07,5.42,
08NK028,1,1989-05-08,5.13,
08NK028,1,1989-05-09,5.02,
08NK028,1,1989-05-10,4.93,
08NK028,1,1989-05-11,4.44,
08NK028,1,1989-05-12,3.74,
08NK028,1,1989-05-13,3.24,
08NK028,1,1989-05-14,2.86,
08NK028,1,1989-05-15,2.92,
08NK028,1,1989-05-16,3.16,
08NK028,1,1989-05-17,3.18,
08NK028,1,1989-05-18,2.91,
08NK028,1,1989-05-19,2.5,
08NK028,1,1989-05-20,2.18,
08NK028,1,1989-05-21,2.22,
08NK028,1,1989-05-22,2.42,
08NK028,1,1989-05-23,2.8,
08NK028,1,1989-05-24,2.44,
08NK028,1,1989-05-25,2.2,
08NK028,1,1989-05-26,2.11,
08NK028,1,1989-05-27,2.01,
08NK028,1,1989-05-28,1.86,
08NK028,1,1989-05-29,1.71,
08NK028,1,1989-05-30,1.69,
08NK028,1,1989-05-31,2.16,
08NK028,1,1989-06-01,3.05,
08NK028,1,1989-06-02,3.79,
08NK028,1,1989-06-03,3.96,
08NK028,1,1989-06-04,3.94,
08NK028,1,1989-06-05,4.49,
08NK028,1,1989-06-06,5.28,
08NK028,1,1989-06-07,5.09,
08NK028,1,1989-06-08,4.83,
08NK028,1,1989-06-09,4.87,
08NK028,1,1989-06-10,4.64,
08NK028,1,1989-06-11,3.96,
08NK028,1,1989-06-12,3.75,
08NK028,1,1989-06-13,3.78,
08NK028,1,1989-06-14,3.68,
08NK028,1,1989-06-15,3.54,
08NK028,1,1989-06-16,3.53,
08NK028,1,1989-06-17,3.07,
08NK028,1,1989-06-18,2.63,
08NK028,1,1989-06-19,2.75,
08NK028,1,1989-06-20,2.45,
08NK028,1,1989-06-21,2.16,
08NK028,1,1989-06-22,2.07,
08NK028,1,1989-06-23,1.98,
08NK028,1,1989-06-24,1.9,
08NK028,1,1989-06-25,2.3,
08NK028,1,1989-06-26,2.04,
08NK028,1,1989-06-27,1.9,
08NK028,1,1989-06-28,1.78,
08NK028,1,1989-06-29,1.67,
08NK028,1,1989-06-30,1.64,
08NK028,1,1989-07-01,1.54,
08NK028,1,1989-07-02,1.43,
08NK028,1,1989-07-03,1.32,
08NK028,1,1989-07-04,1.24,
08NK028,1,1989-07-05,1.15,
08NK028,1,1989-07-06,1.07,
08NK028,1,1989-07-07,1,
08NK028,1,1989-07-08,0.946,
08NK028,1,1989-07-09,0.9,
08NK028,1,1989-07-10,0.971,
08NK028,1,1989-07-11,0.885,
08NK028,1,1989-07-12,0.787,
08NK028,1,1989-07-13,1.4,
08NK028,1,1989-07-14,1.17,
08NK028,1,1989-07-15,1.03,
08NK028,1,1989-07-16,1.02,
08NK028,1,1989-07-17,0.949,
08NK028,1,1989-07-18,0.832,
08NK028,1,1989-07-19,0.756,
08NK028,1,1989-07-20,0.697,
08NK028,1,1989-07-21,0.649,
08NK028,1,1989-07-22,0.595,
08NK028,1,1989-07-23,0.553,
08NK028,1,1989-07-24,0.505,
08NK028,1,1989-07-25,0.479,
08NK028,1,1989-07-26,0.459,
08NK028,1,1989-07-27,0.435,
08NK028,1,1989-07-28,0.404,
08NK028,1,1989-07-29,0.37,
08NK028,1,1989-07-30,0.346,
08NK028,1,1989-07-31,0.336,
08NK028,1,1989-08-01,0.351,
08NK028,1,1989-08-02,0.394,
08NK028,1,1989-08-03,0.369,
08NK028,1,1989-08-04,0.325,
08NK028,1,1989-08-05,0.296,
08NK028,1,1989-08-06,0.278,
08NK028,1,1989-08-07,0.264,
08NK028,1,1989-08-08,0.254,
08NK028,1,1989-08-09,0.274,
08NK028,1,1989-08-10,0.278,
08NK028,1,1989-08-11,0.244,
08NK028,1,1989-08-12,0.236,
08NK028,1,1989-08-13,0.233,
08NK028,1,1989-08-14,0.232,
08NK028,1,1989-08-15,0.242,
08NK028,1,1989-08-16,0.228,
08NK028,1,1989-08-17,0.241,
08NK028,1,1989-08-18,0.228,
08NK028,1,1989-08-19,0.214,
08NK028,1,1989-08-20,0.206,
08NK028,1,1989-08-21,0.251,
08NK028,1,1989-08-22,0.249,
08NK028,1,1989-08-23,0.227,
08NK028,1,1989-08-24,0.304,
08NK028,1,1989-08-25,0.33,
08NK028,1,1989-08-26,0.386,
08NK028,1,1989-08-27,0.478,
08NK028,1,1989-08-28,0.406,
08NK028,1,1989-08-29,0.353,
08NK028,1,1989-08-30,0.368,
08NK028,1,1989-08-31,0.319,
08NK028,1,1989-09-01,0.313,
08NK028,1,1989-09-02,0.786,
08NK028,1,1989-09-03,0.576,
08NK028,1,1989-09-04,0.461,
08NK028,1,1989-09-05,0.49,
08NK028,1,1989-09-06,0.505,
08NK028,1,1989-09-07,0.447,
08NK028,1,1989-09-08,0.423,
08NK028,1,1989-09-09,0.4,
08NK028,1,1989-09-10,0.394,
08NK028,1,1989-09-11,0.374,
08NK028,1,1989-09-12,0.353,
08NK028,1,1989-09-13,0.325,
08NK028,1,1989-09-14,0.308,
08NK028,1,1989-09-15,0.288,
08NK028,1,1989-09-16,0.282,
08NK028,1,1989-09-17,0.28,
08NK028,1,1989-09-18,0.262,
08NK028,1,1989-09-19,0.28,
08NK028,1,1989-09-20,0.259,
08NK028,1,1989-09-21,0.239,
08NK028,1,1989-09-22,0.235,
08NK028,1,1989-09-23,0.236,
08NK028,1,1989-09-24,0.217,
08NK028,1,1989-09-25,0.223,
08NK028,1,1989-09-26,0.224,
08NK028,1,1989-09-27,0.214,
08NK028,1,1989-09-28,0.213,
08NK028,1,1989-09-29,0.205,
08NK028,1,1989-09-30,0.199,
08NK028,1,1989-10-01,0.203,
08NK028,1,1989-10-02,0.197,
08NK028,1,1989-10-03,0.228,A
08NK028,1,1989-10-04,,
08NK028,1,1989-10-05,,
08NK028,1,1989-10-06,,
08NK028,1,1989-10-07,,
08NK028,1,1989-10-08,,
08NK028,1,1989-10-09,,
08NK028,1,1989-10-10,,
08NK028,1,1989-10-11,,
08NK028,1,1989-10-12,,
08NK028,1,1989-10-13,,
08NK028,1,1989-10-14,,
08NK028,1,1989-10-15,,
08NK028,1,1989-10-16,,
08NK028,1,1989-10-17,,
08NK028,1,1989-10-18,,
08NK028,1,1989-10-19,,
08NK028,1,1989-10-20,,
08NK028,1,1989-10-21,,
08NK028,1,1989-10-22,,
08NK028,1,1989-10-23,,
08NK028,1,1989-10-24,,
08NK028,1,1989-10-25,,
08NK028,1,1989-10-26,,
08NK028,1,1989-10-27,,
08NK028,1,1989-10-28,,
08NK028,1,1989-10-29,,
08NK028,1,1989-10-30,,
08NK028,1,1989-10-31,,
08NK028,1,1989-11-01,,
08NK028,1,1989-11-02,,
08NK028,1,1989-11-03,,
08NK028,1,1989-11-04,,
08NK028,1,1989-11-05,,
08NK028,1,1989-11-06,,
08NK028,1,1989-11-07,,
08NK028,1,1989-11-08,,
08NK028,1,1989-11-09,,
08NK028,1,1989-11-10,,
08NK028,1,1989-11-11,,
08NK028,1,1989-11-12,,
08NK028,1,1989-11-13,,
08NK028,1,1989-11-14,,
08NK028,1,1989-11-15,,
08NK028,1,1989-11-16,,
08NK028,1,1989-11-17,,
08NK028,1,1989-11-18,,
08NK028,1,1989-11-19,,
08NK028,1,1989-11-20,,
08NK028,1,1989-11-21,,
08NK028,1,1989-11-22,,
08NK028,1,1989-11-23,,
08NK028,1,1989-11-24,,
08NK028,1,1989-11-25,,
08NK028,1,1989-11-26,,
08NK028,1,1989-11-27,,
08NK028,1,1989-11-28,,
08NK028,1,1989-11-29,,
08NK028,1,1989-11-30,,
08NK028,1,1989-12-01,,
08NK028,1,1989-12-02,,
08NK028,1,1989-12-03,,
08NK028,1,1989-12-04,,
08NK028,1,1989-12-05,,
08NK028,1,1989-12-06,,
08NK028,1,1989-12-07,,
08NK028,1,1989-12-08,,
08NK028,1,1989-12-09,,
08NK028,1,1989-12-10,,
08NK028,1,1989-12-11,,
08NK028,1,1989-12-12,,
08NK028,1,1989-12-13,,
08NK028,1,1989-12-14,,
08NK028,1,1989-12-15,,
08NK028,1,1989-12-16,,
08NK028,1,1989-12-17,,
08NK028,1,1989-12-18,,
08NK028,1,1989-12-19,,
08NK028,1,1989-12-20,,
08NK028,1,1989-12-21,,
08NK028,1,1989-12-22,,
08NK028,1,1989-12-23,,
08NK028,1,1989-12-24,,
08NK028,1,1989-12-25,,
08NK028,1,1989-12-26,,
08NK028,1,1989-12-27,,
08NK028,1,1989-12-28,,
08NK028,1,1989-12-29,,
08NK028,1,1989-12-30,,
08NK028,1,1989-12-31,,
08NK028,1,1990-01-01,,
08NK028,1,1990-01-02,,
08NK028,1,1990-01-03,,
08NK028,1,1990-01-04,,
08NK028,1,1990-01-05,,
08NK028,1,1990-01-06,,
08NK028,1,1990-01-07,,
08NK028,1,1990-01-08,,
08NK028,1,1990-01-09,,
08NK028,1,1990-01-10,,
08NK028,1,1990-01-11,,
08NK028,1,1990-01-12,,
08NK028,1,1990-01-13,,
08NK028,1,1990-01-14,,
08NK028,1,1990-01-15,,
08NK028,1,1990-01-16,,
08NK028,1,1990-01-17,,
08NK028,1,1990-01-18,,
08NK028,1,1990-01-19,,
08NK028,1,1990-01-20,,
08NK028,1,1990-01-21,,
08NK028,1,1990-01-22,,
08NK028,1,1990-01-23,,
08NK028,1,1990-01-24,,
08NK028,1,1990-01-25,,
08NK028,1,1990-01-26,,
08NK028,1,1990-01-27,,
08NK028,1,1990-01-28,,
08NK028,1,1990-01-29,,
08NK028,1,1990-01-30,,
08NK028,1,1990-01-31,,
08NK028,1,1990-02-01,,
08NK028,1,1990-02-02,,
08NK028,1,1990-02-03,,
08NK028,1,1990-02-04,,
08NK028,1,1990-02-05,,
08NK028,1,1990-02-06,,
08NK028,1,1990-02-07,,
08NK028,1,1990-02-08,,
08NK028,1,1990-02-09,,
08NK028,1,1990-02-10,,
08NK028,1,1990-02-11,,
08NK028,1,1990-02-12,,
08NK028,1,1990-02-13,,
08NK028,1,1990-02-14,,
08NK028,1,1990-02-15,,
08NK028,1,1990-02-16,,
08NK028,1,1990-02-17,,
08NK028,1,1990-02-18,,
08NK028,1,1990-02-19,,
08NK028,1,1990-02-20,,
08NK028,1,1990-02-21,,
08NK028,1,1990-02-22,,
08NK028,1,1990-02-23,,
08NK028,1,1990-02-24,,
08NK028,1,1990-02-25,,
08NK028,1,1990-02-26,,
08NK028,1,1990-02-27,,
08NK028,1,1990-02-28,,
08NK028,1,1990-03-01,,
08NK028,1,1990-03-02,,
08NK028,1,1990-03-03,,
08NK028,1,1990-03-04,,
08NK028,1,1990-03-05,,
08NK028,1,1990-03-06,,
08NK028,1,1990-03-07,,
08NK028,1,1990-03-08,,
08NK028,1,1990-03-09,,
08NK028,1,1990-03-10,,
08NK028,1,1990-03-11,,
08NK028,1,1990-03-12,,
08NK028,1,1990-03-13,,
08NK028,1,1990-03-14,,
08NK028,1,1990-03-15,,
08NK028,1,1990-03-16,,
08NK028,1,1990-03-17,,
08NK028,1,1990-03-18,,
08NK028,1,1990-03-19,,
08NK028,1,1990-03-20,,
08NK028,1,1990-03-21,,
08NK028,1,1990-03-22,,
08NK028,1,1990-03-23,,
08NK028,1,1990-03-24,,
08NK028,1,1990-03-25,,
08NK028,1,1990-03-26,,
08NK028,1,1990-03-27,,
08NK028,1,1990-03-28,,
08NK028,1,1990-03-29,,
08NK028,1,1990-03-30,,
08NK028,1,1990-03-31,,
08NK028,1,1990-04-01,0.359,E
08NK028,1,1990-04-02,0.447,A
08NK028,1,1990-04-03,0.721,E
08NK028,1,1990-04-04,0.798,E
08NK028,1,1990-04-05,0.66,E
08NK028,1,1990-04-06,0.589,E
08NK028,1,1990-04-07,0.572,E
08NK028,1,1990-04-08,0.583,E
08NK028,1,1990-04-09,0.54,E
08NK028,1,1990-04-10,0.497,E
08NK028,1,1990-04-11,0.497,A
08NK028,1,1990-04-12,0.444,
08NK028,1,1990-04-13,0.44,
08NK028,1,1990-04-14,0.472,
08NK028,1,1990-04-15,0.611,
08NK028,1,1990-04-16,0.786,
08NK028,1,1990-04-17,0.93,
08NK028,1,1990-04-18,1.14,
08NK028,1,1990-04-19,1.59,
08NK028,1,1990-04-20,2.17,
08NK028,1,1990-04-21,2.58,
08NK028,1,1990-04-22,2.88,
08NK028,1,1990-04-23,2.95,
08NK028,1,1990-04-24,2.7,
08NK028,1,1990-04-25,2.34,
08NK028,1,1990-04-26,1.94,
08NK028,1,1990-04-27,1.67,
08NK028,1,1990-04-28,1.5,
08NK028,1,1990-04-29,1.29,
08NK028,1,1990-04-30,1.18,
08NK028,1,1990-05-01,1.14,
08NK028,1,1990-05-02,1.16,
08NK028,1,1990-05-03,1.3,
08NK028,1,1990-05-04,1.77,
08NK028,1,1990-05-05,2.75,
08NK028,1,1990-05-06,4.15,
08NK028,1,1990-05-07,3.56,
08NK028,1,1990-05-08,2.77,
08NK028,1,1990-05-09,2.3,
08NK028,1,1990-05-10,2.06,
08NK028,1,1990-05-11,1.95,
08NK028,1,1990-05-12,1.96,
08NK028,1,1990-05-13,1.87,
08NK028,1,1990-05-14,1.84,
08NK028,1,1990-05-15,1.77,
08NK028,1,1990-05-16,1.77,
08NK028,1,1990-05-17,1.96,
08NK028,1,1990-05-18,2.17,
08NK028,1,1990-05-19,2.32,
08NK028,1,1990-05-20,2.44,
08NK028,1,1990-05-21,2.41,
08NK028,1,1990-05-22,2.3,
08NK028,1,1990-05-23,2.94,
08NK028,1,1990-05-24,4.16,
08NK028,1,1990-05-25,5.14,
08NK028,1,1990-05-26,4.11,
08NK028,1,1990-05-27,3.76,
08NK028,1,1990-05-28,4.16,
08NK028,1,1990-05-29,5.78,
08NK028,1,1990-05-30,7.22,
08NK028,1,1990-05-31,5.98,
08NK028,1,1990-06-01,5.47,
08NK028,1,1990-06-02,4.29,
08NK028,1,1990-06-03,3.91,
08NK028,1,1990-06-04,5.04,
08NK028,1,1990-06-05,4.3,
08NK028,1,1990-06-06,3.85,
08NK028,1,1990-06-07,4.95,
08NK028,1,1990-06-08,4.78,
08NK028,1,1990-06-09,4.69,
08NK028,1,1990-06-10,5.54,
08NK028,1,1990-06-11,5.47,
08NK028,1,1990-06-12,4.57,
08NK028,1,1990-06-13,3.94,
08NK028,1,1990-06-14,3.65,
08NK028,1,1990-06-15,3.55,
08NK028,1,1990-06-16,3.83,
08NK028,1,1990-06-17,4.51,
08NK028,1,1990-06-18,5.09,
08NK028,1,1990-06-19,5.49,
08NK028,1,1990-06-20,6.01,
08NK028,1,1990-06-21,5.52,
08NK028,1,1990-06-22,5.25,
08NK028,1,1990-06-23,5.68,
08NK028,1,1990-06-24,5.61,
08NK028,1,1990-06-25,5.37,
08NK028,1,1990-06-26,4.98,
08NK028,1,1990-06-27,4.47,
08NK028,1,1990-06-28,3.91,
08NK028,1,1990-06-29,3.53,
08NK028,1,1990-06-30,3.51,
08NK028,1,1990-07-01,3.5,
08NK028,1,1990-07-02,3.26,
08NK028,1,1990-07-03,3.03,
08NK028,1,1990-07-04,2.55,
08NK028,1,1990-07-05,2.27,
08NK028,1,1990-07-06,2.14,
08NK028,1,1990-07-07,2.29,
08NK028,1,1990-07-08,2.04,
08NK028,1,1990-07-09,1.93,
08NK028,1,1990-07-10,1.87,
08NK028,1,1990-07-11,1.77,
08NK028,1,1990-07-12,1.7,
08NK028,1,1990-07-13,1.62,
08NK028,1,1990-07-14,1.52,
08NK028,1,1990-07-15,1.35,
08NK028,1,1990-07-16,1.2,
08NK028,1,1990-07-17,1.12,
08NK028,1,1990-07-18,1.04,
08NK028,1,1990-07-19,0.937,
08NK028,1,1990-07-20,0.824,
08NK028,1,1990-07-21,0.741,
08NK028,1,1990-07-22,0.745,
08NK028,1,1990-07-23,0.771,
08NK028,1,1990-07-24,0.765,
08NK028,1,1990-07-25,1.6,
08NK028,1,1990-07-26,1.42,
08NK028,1,1990-07-27,1.15,
08NK028,1,1990-07-28,0.966,
08NK028,1,1990-07-29,0.861,
08NK028,1,1990-07-30,0.777,
08NK028,1,1990-07-31,0.736,
08NK028,1,1990-08-01,0.694,
08NK028,1,1990-08-02,0.675,
08NK028,1,1990-08-03,0.611,
08NK028,1,1990-08-04,0.584,
08NK028,1,1990-08-05,0.527,
08NK028,1,1990-08-06,0.475,
08NK028,1,1990-08-07,0.441,
08NK028,1,1990-08-08,0.451,
08NK028,1,1990-08-09,0.425,
08NK028,1,1990-08-10,0.414,
08NK028,1,1990-08-11,0.397,
08NK028,1,1990-08-12,0.381,
08NK028,1,1990-08-13,0.364,
08NK028,1,1990-08-14,0.342,
08NK028,1,1990-08-15,0.332,
08NK028,1,1990-08-16,0.309,
08NK028,1,1990-08-17,0.297,
08NK028,1,1990-08-18,0.3,
08NK028,1,1990-08-19,0.299,
08NK028,1,1990-08-20,0.387,
08NK028,1,1990-08-21,0.306,
08NK028,1,1990-08-22,0.305,
08NK028,1,1990-08-23,0.285,
08NK028,1,1990-08-24,0.268,
08NK028,1,1990-08-25,0.272,
08NK028,1,1990-08-26,0.262,
08NK028,1,1990-08-27,0.254,
08NK028,1,1990-08-28,0.231,
08NK028,1,1990-08-29,0.22,
08NK028,1,1990-08-30,0.243,
08NK028,1,1990-08-31,0.252,
08NK028,1,1990-09-01,0.232,
08NK028,1,1990-09-02,0.209,
08NK028,1,1990-09-03,0.203,
08NK028,1,1990-09-04,0.197,
08NK028,1,1990-09-05,0.19,
08NK028,1,1990-09-06,0.185,
08NK028,1,1990-09-07,0.181,
08NK028,1,1990-09-08,0.175,
08NK028,1,1990-09-09,0.172,
08NK028,1,1990-09-10,0.169,
08NK028,1,1990-09-11,0.168,
08NK028,1,1990-09-12,0.172,
08NK028,1,1990-09-13,0.173,
08NK028,1,1990-09-14,0.171,
